chr,pos,pval,mac,eff_size,SE
1,138608,0.34670654,1,-32.067802,116.48178
1,138627,0.817739,13,1.953496,31.808035
1,138682,0.5447286,1,-16.037275,90.795074
1,138747,0.60192287,1,12.01514,80.08589
1,138872,0.21290849,2,33.21571,93.31496
1,138875,0.43081746,65,4.3854213,22.834957
1,138951,0.88072664,14,1.222966,30.715399
1,138989,0.88072664,14,1.222966,30.715399
1,139040,0.19128646,9,13.718499,39.118233
1,139139,0.19128646,9,13.718499,39.118233
1,139226,0.817739,13,1.953496,31.808035
1,139251,0.817739,13,1.953496,31.808035
1,139276,0.97071147,1,-0.94074655,88.15444
1,139323,0.3455922,2,-18.94295,69.21183
1,139393,0.3480485,65,5.021391,22.215017
1,139401,0.7141479,1,9.331857,88.15008
1,139559,0.7587152,7,3.2578006,38.69918
1,139589,0.81766325,48,1.2568612,22.418774
1,139620,0.81766325,48,1.2568612,22.418774
1,139641,0.824596,3,4.2212815,66.43297
1,139661,0.020847209,1,62.56905,96.707
1,139690,0.97951895,2,-0.5111141,68.7845
1,139701,0.81766325,48,1.2568612,22.418774
1,139732,0.3480485,65,5.021391,22.215017
1,139742,0.5439966,9,5.817078,35.65556
1,139831,0.81766325,48,1.2568612,22.418774
1,139832,1.0,49,0.007506788,21.289398
1,139948,0.79446447,1,-7.058234,93.04362
1,139991,0.7270903,47,1.9195135,22.598083
1,140015,0.21290849,2,33.21571,93.31496
1,140030,0.8596203,49,0.95739895,22.284609
1,140041,0.6309926,62,2.6190085,22.389597
1,140090,0.81766325,48,1.2568612,22.418774
1,140185,0.79446447,1,-7.058234,93.04362
1,140209,0.27455184,7,-11.796188,38.500515
1,140216,0.19128646,9,13.718499,39.118233
1,140259,0.81766325,48,1.2568612,22.418774
1,140287,0.6309926,62,2.6190085,22.389597
1,140292,0.8507939,1,4.818598,88.41885
1,140298,0.79468644,2,-4.9444613,65.90727
1,140323,0.97951895,2,-0.5111141,68.7845
1,140352,0.8319439,1,5.6506343,91.88896
1,140369,0.2937699,1,-29.196342,95.199005
1,140411,0.3130436,31,6.38769,25.103804
1,140412,0.34670654,1,-32.067802,116.48178
1,140423,0.9023967,1,-3.2514389,91.24213
1,140459,0.79468644,2,-4.9444613,65.90727
1,140492,0.27949417,1,-29.27859,92.66798
1,140561,0.91277695,4,-1.526575,49.251984
1,140614,0.19128646,9,13.718499,39.118233
1,140671,0.63797545,63,2.551496,22.338884
1,140686,0.824596,3,4.2212815,66.43297
1,140711,0.2536314,4,15.771195,49.92619
1,140713,0.31911808,23,6.258485,25.418983
1,140738,0.97951895,2,-0.5111141,68.7845
1,140847,0.24292514,10,-13.014223,39.597572
1,140848,0.0997286,2,-43.545547,90.65137
1,140881,0.24899195,2,-22.321198,66.69221
1,140908,0.3348334,15,7.609902,30.395428
1,140969,0.99563295,29,-0.040865034,25.16621
1,141014,0.79446447,1,-7.058234,93.04362
1,141044,0.24899195,2,-22.321198,66.69221
1,141079,0.24899195,2,-22.321198,66.69221
1,141097,0.30995628,1,-25.377087,85.68503
1,141125,0.5649569,25,4.0330567,27.35915
1,141153,0.817739,13,1.953496,31.808035
1,141156,0.5649569,25,4.0330567,27.35915
1,141160,0.32357275,2,-20.94238,72.97461
1,141177,0.34670654,1,-32.067802,116.48178
1,141191,0.78324306,5,3.8024254,49.17964
1,141411,0.6536761,17,3.365707,28.853775
1,141511,0.46849746,1,-20.715986,97.8586
1,141556,0.8607563,61,0.97856367,22.74579
1,141604,0.79446447,1,-7.058234,93.04362
1,141612,0.3455922,2,-18.94295,69.21183
1,141693,0.82918626,15,-1.819872,31.463032
1,141710,0.11123591,21,-11.752739,27.762861
1,141713,0.34670654,1,-32.067802,116.48178
1,141852,0.3455922,2,-18.94295,69.21183
1,141863,0.390781,1,-23.085047,92.15988
1,141897,0.27455184,7,-11.796188,38.500515
1,142088,0.30995628,1,-25.377087,85.68503
1,142124,0.9674751,16,0.31064266,28.868906
1,142137,0.6712211,4,-6.342042,52.366272
1,142157,0.85035753,14,1.5533952,31.013964
1,142379,0.30995628,1,-25.377087,85.68503
1,142421,0.639792,1,-12.317538,90.32306
1,142453,0.7753453,16,-2.2411656,29.558475
1,142636,0.2523159,36,6.6155376,23.762291
1,142940,0.65707463,35,-2.5782864,23.282036
1,143038,0.84414387,6,2.21716,40.787556
1,143185,0.43561232,1,-20.314064,89.30808
1,143199,0.16732736,11,-14.118446,36.554825
1,143272,0.24292514,10,-13.014223,39.597572
1,143282,0.51148635,2,12.547814,67.1221
1,143389,0.6093419,60,2.6582627,21.673658
1,143422,0.84414387,6,2.21716,40.787556
1,143436,0.48937404,29,4.1014166,24.090307
1,143468,0.19128646,9,13.718499,39.118233
1,143477,0.0997286,2,-43.545547,90.65137
1,143509,0.8983239,57,0.6732564,21.79327
1,143604,0.8983239,57,0.6732564,21.79327
1,143605,0.7578072,16,-2.2859194,28.22254
1,143629,0.6093419,60,2.6582627,21.673658
1,143632,0.6093419,60,2.6582627,21.673658
1,143704,0.8125393,59,1.1431979,20.502254
1,143819,0.62010336,1,-12.965744,89.76232
1,143847,0.24899195,2,-22.321198,66.69221
1,143883,0.19128646,9,13.718499,39.118233
1,143915,0.19128646,9,13.718499,39.118233
1,143925,0.24899195,2,-22.321198,66.69221
1,143941,0.6313593,37,-2.7908301,23.26356
1,143943,0.6313593,37,-2.7908301,23.26356
1,143988,0.27455184,7,-11.796188,38.500515
1,144001,0.79446447,1,-7.058234,93.04362
1,144117,0.34670654,1,-32.067802,116.48178
1,144136,0.8319439,1,5.6506343,91.88896
1,144140,0.2356171,11,-12.311226,37.137062
1,144200,0.42490602,4,12.282554,54.829304
1,144238,0.3455922,2,-18.94295,69.21183
1,144331,0.17562217,3,-24.657093,62.911148
1,144361,0.26157984,3,18.008738,57.202187
1,144373,0.876853,65,0.76950085,20.904139
1,144392,0.31950468,4,-14.977943,52.50573
1,144397,0.78324306,5,3.8024254,49.17964
1,144410,0.7144535,59,1.8329736,21.051798
1,144796,0.2356171,11,-12.311226,37.137062
1,144806,0.5488417,21,4.123243,26.977743
1,144810,0.8983239,57,0.6732564,21.79327
1,144829,0.34670654,1,-32.067802,116.48178
1,144832,0.86295533,58,0.9020533,21.676115
1,144872,0.5488417,21,4.123243,26.977743
1,144922,0.60799813,3,-8.436771,57.26625
1,145065,0.36953637,1,28.261051,109.06354
1,145244,0.79446447,1,-7.058234,93.04362
1,145358,0.30498877,4,13.873947,48.864616
1,145457,0.9379944,59,0.38328883,20.771185
1,145567,0.5239874,19,4.5888696,28.0228
1,145734,0.53544664,16,-4.752875,28.883892
1,145766,0.020847209,1,62.56905,96.707
1,145844,0.8057129,1,-6.9021297,96.30229
1,145879,0.020847209,1,62.56905,96.707
1,145942,0.0997286,2,-43.545547,90.65137
1,145998,0.5635753,1,-15.759191,93.554565
1,146010,0.5434467,3,-9.373475,53.74202
1,146011,0.5434467,3,-9.373475,53.74202
1,146012,0.0997286,2,-43.545547,90.65137
1,146103,0.26237962,1,29.373682,91.46099
1,146167,0.390781,1,-23.085047,92.15988
1,146182,0.9743538,40,0.1718877,21.949686
1,146220,0.34818473,51,4.94674,22.050047
1,146236,0.39614743,10,8.197481,36.021564
1,146242,0.70186466,4,-5.5970664,51.29246
1,146280,0.9743538,40,0.1718877,21.949686
1,146283,0.07156375,1,49.033886,96.1428
1,146318,0.020847209,1,62.56905,96.707
1,146333,0.70138586,1,10.011777,90.31523
1,146471,0.4032726,63,4.2429047,21.395683
1,146473,0.2548721,3,-19.256414,58.628155
1,146489,0.28777644,7,12.705187,43.673904
1,146498,0.110523045,11,14.730502,35.21765
1,146511,0.24899195,2,-22.321198,66.69221
1,146618,0.9023967,1,-3.2514389,91.24213
1,146705,0.90777105,1,-3.1365323,93.09086
1,146717,0.42490602,4,12.282554,54.829304
1,146734,0.25581658,34,6.7360516,23.905
1,146852,0.020847209,1,62.56905,96.707
1,146853,0.8315863,6,2.4221332,41.158333
1,147110,0.87068653,66,-0.8245603,21.138298
1,147128,0.79446447,1,-7.058234,93.04362
1,147220,0.2548721,3,-19.256414,58.628155
1,147236,0.34648904,4,-14.634118,54.06161
1,147237,0.34670654,1,-32.067802,116.48178
1,147298,0.97951895,2,-0.5111141,68.7845
1,147366,0.020847209,1,62.56905,96.707
1,147380,0.4306052,2,-16.689583,72.95705
1,147513,0.7328201,7,-4.3299513,45.045795
1,148077,0.6329427,2,-8.885512,64.458336
1,148082,0.97951895,2,-0.5111141,68.7845
1,148101,0.5122676,1,17.982145,95.09704
1,148104,0.6329427,2,-8.885512,64.458336
1,148108,0.5425216,9,-6.1213875,36.368244
1,148183,0.4189594,1,-21.217646,89.97471
1,148230,0.38108185,1,23.37749,92.78053
1,148247,0.4189594,1,-21.217646,89.97471
1,148308,0.4189594,1,-21.217646,89.97471
1,148345,0.964133,31,-0.25890884,23.210876
1,148357,0.8897841,59,-0.717839,21.499056
1,148504,0.27949417,1,-29.27859,92.66798
1,148515,0.43561232,1,-20.314064,89.30808
1,148601,0.75609434,65,1.545446,20.978325
1,148675,0.4189594,1,-21.217646,89.97471
1,148888,0.18465826,5,-16.34595,43.35655
1,148945,0.26088858,2,-22.04464,67.55569
1,148951,0.33042434,1,25.8104,92.43322
1,148990,0.4580593,8,-8.169064,39.377266
1,149123,0.509703,1,16.979239,89.38993
1,149294,0.7460735,63,1.6581774,21.41299
1,149320,0.70186466,4,-5.5970664,51.29246
1,149437,0.85942084,59,-0.9091945,21.360054
1,149539,0.5455285,18,-4.433206,27.808878
1,149551,0.10566182,1,45.382595,98.636635
1,149691,0.74815106,2,-8.444983,90.3585
1,149719,0.10566182,1,45.382595,98.636635
1,149770,0.5122676,1,17.982145,95.09704
1,149860,0.4189594,1,-21.217646,89.97471
1,149905,0.9479971,6,0.866253,47.24315
1,149992,0.32707748,62,5.031682,21.632002
1,150040,0.21290849,2,33.21571,93.31496
1,150186,0.51148635,2,12.547814,67.1221
1,150210,0.7367037,27,2.3622108,27.300344
1,150225,0.66870826,12,4.129292,35.697704
1,150357,0.9429416,62,-0.3724988,21.567432
1,150430,0.9817329,68,0.1241149,22.032568
1,150457,0.5959248,65,-2.7890177,21.665466
1,150541,0.8057129,1,-6.9021297,96.30229
1,150634,0.8061378,1,-6.6620274,93.248474
1,150691,0.9667511,3,0.660105,55.566902
1,150702,0.07156375,1,49.033886,96.1428
1,150716,0.5122676,1,17.982145,95.09704
1,150817,0.36953637,1,28.261051,109.06354
1,150846,0.9479971,6,0.866253,47.24315
1,150866,0.9238475,9,-0.9000865,34.619995
1,150906,0.79446447,1,-7.058234,93.04362
1,150919,0.14970608,7,15.648304,40.47948
1,150949,0.020847209,1,62.56905,96.707
1,150971,0.65157354,6,-5.286452,41.761154
1,150992,0.98226243,66,-0.12044573,22.173601
1,151074,0.8486252,4,-2.8244903,52.043015
1,151088,0.8486252,4,-2.8244903,52.043015
1,151096,0.25943625,3,-17.95707,55.251682
1,151180,0.77951163,14,2.2294648,30.257923
1,151293,0.5122676,1,17.982145,95.09704
1,151491,0.42563483,2,-17.451056,75.396774
1,151494,0.42563483,2,-17.451056,75.396774
1,151617,0.46006164,49,4.0204897,22.384699
1,151639,0.620082,2,11.791311,82.23644
1,151770,0.5854804,1,-14.491746,91.16482
1,151942,0.29755768,10,10.182466,36.37085
1,151971,0.83027273,11,1.9033239,33.09182
1,152174,0.08302888,7,19.541958,41.997093
1,152269,0.36953637,1,28.261051,109.06354
1,152345,0.59370613,1,-14.6011095,93.84225
1,152367,0.51148635,2,12.547814,67.1221
1,152529,0.8495816,2,3.9755912,72.79503
1,152530,0.51148635,2,12.547814,67.1221
1,152553,0.6329427,2,-8.885512,64.458336
1,152621,0.9609554,13,0.40814522,31.370207
1,152623,0.7141479,1,9.331857,88.15008
1,152671,0.4189594,1,-21.217646,89.97471
1,152678,0.4189594,1,-21.217646,89.97471
1,152679,0.4189594,1,-21.217646,89.97471
1,152685,0.847614,12,-1.6342663,31.68387
1,152792,0.44153652,7,-8.134109,37.929905
1,152804,0.5122676,1,17.982145,95.09704
1,152829,0.6329427,2,-8.885512,64.458336
1,152890,0.9667511,3,0.660105,55.566902
1,152934,0.9667511,3,0.660105,55.566902
1,153028,0.5434467,3,-9.373475,53.74202
1,153047,0.9479971,6,0.866253,47.24315
1,153104,0.7042873,16,-2.4691403,25.43382
1,153109,0.42563483,2,-17.451056,75.396774
1,153131,0.36953637,1,28.261051,109.06354
1,153153,0.51148635,2,12.547814,67.1221
1,153232,0.33070555,33,6.00487,24.618793
1,153249,0.390781,1,-23.085047,92.15988
1,153335,0.5116557,7,6.8048306,38.178215
1,153452,0.79446447,1,-7.058234,93.04362
1,153521,0.78469235,4,3.7694046,49.060955
1,153692,0.18465826,5,-16.34595,43.35655
1,153765,0.5116557,7,6.8048306,38.178215
1,153790,0.70186466,4,-5.5970664,51.29246
1,153958,0.6329427,2,-8.885512,64.458336
1,153981,0.390781,1,-23.085047,92.15988
1,154040,0.17474689,1,37.798485,97.4282
1,154085,0.2145266,6,-14.023948,40.061085
1,154124,0.38108185,1,23.37749,92.78053
1,154200,0.78469235,4,3.7694046,49.060955
1,154291,0.85724574,1,4.937471,94.59003
1,154342,0.7284974,48,-1.9557755,22.852034
1,154361,0.20184621,5,-16.2917,44.902485
1,154367,0.23648596,16,10.019447,32.379612
1,154397,0.27949417,1,-29.27859,92.66798
1,154466,0.78469235,4,3.7694046,49.060955
1,154679,0.9479057,48,-0.34914225,21.991108
1,154756,0.390781,1,-23.085047,92.15988
1,154765,0.6329427,2,-8.885512,64.458336
1,154887,0.14986888,12,-13.077486,32.909233
1,154980,0.27949417,1,-29.27859,92.66798
1,154994,0.9479971,6,0.866253,47.24315
1,155085,0.97951895,2,-0.5111141,68.7845
1,155124,0.36953637,1,28.261051,109.06354
1,155148,0.78469235,4,3.7694046,49.060955
1,155199,0.42563483,2,-17.451056,75.396774
1,155272,0.78469235,4,3.7694046,49.060955
1,155442,0.31646183,4,-14.559551,50.793957
1,155519,0.97951895,2,-0.5111141,68.7845
1,155595,0.8398231,9,-1.9964372,36.046104
1,155626,0.42563483,2,-17.451056,75.396774
1,155678,0.5822057,17,-4.1322217,28.467716
1,155679,0.5822057,17,-4.1322217,28.467716
1,155692,0.79649407,1,-5.398729,72.34808
1,155777,0.538745,4,8.347924,48.608585
1,155914,0.86964023,30,1.0419112,25.125954
1,155921,0.7383063,16,-2.5914016,29.303967
1,155984,0.860857,15,-1.4016821,30.110325
1,156039,0.36953637,1,28.261051,109.06354
1,156048,0.36953637,1,28.261051,109.06354
1,156078,0.86964023,30,1.0419112,25.125954
1,156096,0.10566182,1,45.382595,98.636635
1,156127,0.36953637,1,28.261051,109.06354
1,156174,0.6329427,2,-8.885512,64.458336
1,156204,0.5122676,1,17.982145,95.09704
1,156372,0.78469235,4,3.7694046,49.060955
1,156414,0.6108781,5,6.5899634,46.487305
1,156456,0.7907739,52,1.3622358,21.435608
1,156487,0.26237962,1,29.373682,91.46099
1,156559,0.10566182,1,45.382595,98.636635
1,156619,0.89837027,25,-0.7750075,24.1742
1,156628,0.83079135,23,1.6279368,29.099613
1,156660,0.78469235,4,3.7694046,49.060955
1,156710,0.75325125,1,8.106324,89.15024
1,156735,0.60944474,44,2.8083835,22.592144
1,156784,0.78469235,4,3.7694046,49.060955
1,156786,0.78469235,4,3.7694046,49.060955
1,156807,0.33042434,1,25.8104,92.43322
1,156828,0.78469235,4,3.7694046,49.060955
1,156830,0.78469235,4,3.7694046,49.060955
1,156871,0.78469235,4,3.7694046,49.060955
1,156964,0.390781,1,-23.085047,92.15988
1,157110,0.59370613,1,-14.6011095,93.84225
1,157144,0.8486252,4,-2.8244903,52.043015
1,157491,0.31845313,29,-5.790318,23.09697
1,157538,0.538745,4,8.347924,48.608585
1,157598,0.4189594,1,-21.217646,89.97471
1,157767,0.538745,4,8.347924,48.608585
1,157802,0.27949417,1,-29.27859,92.66798
1,157936,0.48353025,10,-6.253673,32.730907
1,157941,0.48353025,10,-6.253673,32.730907
1,157974,0.4972518,17,4.9385195,28.203505
1,158055,0.85724574,1,4.937471,94.59003
1,158162,0.87923956,3,-2.9303255,66.95325
1,158164,0.6499269,8,-4.5857463,36.574398
1,158173,0.87923956,3,-2.9303255,66.95325
1,158203,0.80672973,1,5.433743,77.05432
1,158233,0.8578684,55,0.9478487,21.855083
1,158305,0.8578684,55,0.9478487,21.855083
1,158341,0.97951895,2,-0.5111141,68.7845
1,158355,0.34670654,1,-32.067802,116.48178
1,158460,0.390781,1,-23.085047,92.15988
1,158528,0.8057129,1,-6.9021297,96.30229
1,158554,0.41902912,18,5.965259,28.75487
1,158583,0.5331254,5,-7.8332386,44.448265
1,158596,0.41902912,18,5.965259,28.75487
1,158640,0.54377484,36,3.594949,23.793324
1,158680,0.9025419,38,0.659953,22.20731
1,158709,0.79446447,1,-7.058234,93.04362
1,158716,0.93746066,16,0.5863366,28.521917
1,158821,0.97951895,2,-0.5111141,68.7845
1,158842,0.45254892,37,4.409268,23.655005
1,158910,0.27112782,23,-7.962404,27.396067
1,158963,0.97951895,2,-0.5111141,68.7845
1,159122,0.8331326,44,1.1759421,22.763475
1,159210,0.8349187,30,1.3074598,24.929968
1,159234,0.5122676,1,17.982145,95.09704
1,159245,0.17918469,6,-15.087334,39.818768
1,159262,0.5854804,1,-14.491746,91.16482
1,159434,0.7201941,63,1.8310578,21.427906
1,159450,0.15255569,2,-26.653696,64.217674
1,159515,0.6329427,2,-8.885512,64.458336
1,159748,0.30995628,1,-25.377087,85.68503
1,159758,0.04992807,3,31.235235,58.011223
1,159783,0.86200356,3,-2.7059984,54.56168
1,159806,0.90574414,11,-1.137956,35.2563
1,159858,0.33042434,1,25.8104,92.43322
1,159926,0.4189594,1,-21.217646,89.97471
1,159941,0.33681628,39,5.6179,23.60655
1,160043,0.7375289,29,-2.0585556,24.328129
1,160515,0.15759094,13,12.489214,33.869335
1,160517,0.70186466,4,-5.5970664,51.29246
1,160612,0.89643973,2,-2.4670298,65.853546
1,160675,0.04992807,3,31.235235,58.011223
1,160864,0.36953637,1,28.261051,109.06354
1,161081,0.9668946,3,0.7455686,62.593678
1,161220,0.9139235,3,1.8469261,59.83635
1,161227,0.64732236,6,4.756506,38.108788
1,161231,0.36953637,1,28.261051,109.06354
1,161338,0.33042434,1,25.8104,92.43322
1,161349,0.36953637,1,28.261051,109.06354
1,161392,0.4189594,1,-21.217646,89.97471
1,161513,0.84844077,2,-3.1324968,57.293373
1,161527,0.25229952,17,8.753923,29.827278
1,161560,0.020847209,1,62.56905,96.707
1,161687,0.79649407,1,-5.398729,72.34808
1,161717,0.7141479,1,9.331857,88.15008
1,161812,0.78469235,4,3.7694046,49.060955
1,162028,0.8349187,30,1.3074598,24.929968
1,162233,0.27070057,2,23.114073,73.80479
1,162239,0.36953637,1,28.261051,109.06354
1,162241,0.5854804,1,-14.491746,91.16482
1,162526,0.4189594,1,-21.217646,89.97471
1,162542,0.4189594,1,-21.217646,89.97471
1,162602,0.9632155,1,-0.9512466,71.32784
1,162616,0.71408683,66,1.9589763,22.111969
1,162633,0.4189594,1,-21.217646,89.97471
1,162640,0.97951895,2,-0.5111141,68.7845
1,162687,0.9518922,1,-1.6022398,91.361755
1,162708,0.59290886,2,10.925021,71.37052
1,162764,0.9830878,7,-0.23121119,39.094887
1,162829,0.020847209,1,62.56905,96.707
1,162915,0.9479971,6,0.866253,47.24315
1,162925,0.9479971,6,0.866253,47.24315
1,163010,0.2647244,8,-11.101213,35.861824
1,163040,0.390781,1,-23.085047,92.15988
1,163082,0.95916766,24,0.38129854,28.444698
1,163088,0.98121834,3,-0.39756417,58.696987
1,163228,0.78469235,4,3.7694046,49.060955
1,163247,0.43561232,1,-20.314064,89.30808
1,163306,0.89150643,24,1.0100166,28.384394
1,163307,0.94065595,3,-1.2121924,56.996834
1,163309,0.5710441,3,7.7556953,48.949085
1,163333,0.46167973,39,-4.287499,23.319674
1,163371,0.5705492,35,-3.4183118,23.887835
1,163398,0.6282853,4,-7.2954917,52.821377
1,163459,0.6282853,4,-7.2954917,52.821377
1,163465,0.33042434,1,25.8104,92.43322
1,163477,0.390781,1,-23.085047,92.15988
1,163492,0.5943299,31,2.9041028,22.39752
1,163495,0.78469235,4,3.7694046,49.060955
1,163555,0.40879044,21,5.823219,27.61949
1,163569,0.2678126,47,5.8834085,22.10102
1,163639,0.020847209,1,62.56905,96.707
1,163659,0.78469235,4,3.7694046,49.060955
1,163681,0.2806901,20,-7.38395,26.227776
1,163686,0.2806901,20,-7.38395,26.227776
1,163688,0.8057129,1,-6.9021297,96.30229
1,163716,0.83079135,23,1.6279368,29.099613
1,163740,0.5635753,1,-15.759191,93.554565
1,163750,0.83079135,23,1.6279368,29.099613
1,163766,0.38811976,11,-7.3601317,31.41092
1,163770,0.83079135,23,1.6279368,29.099613
1,163815,0.83079135,23,1.6279368,29.099613
1,163890,0.83079135,23,1.6279368,29.099613
1,163984,0.6329427,2,-8.885512,64.458336
1,164085,0.760468,28,2.0617454,26.481054
1,164111,0.83079135,23,1.6279368,29.099613
1,164158,0.83079135,23,1.6279368,29.099613
1,164296,0.83079135,23,1.6279368,29.099613
1,164310,0.95916766,24,0.38129854,28.444698
1,164375,0.31558645,43,5.775354,23.687664
1,164393,0.34332523,20,6.5912127,27.531553
1,164413,0.2354584,18,8.736274,28.977802
1,164414,0.26665816,41,6.5219417,24.100939
1,164423,0.26665816,41,6.5219417,24.100939
1,164432,0.26665816,41,6.5219417,24.100939
1,164435,0.04992807,3,31.235235,58.011223
1,164474,0.26665816,41,6.5219417,24.100939
1,164495,0.83079135,23,1.6279368,29.099613
1,164546,0.6329427,2,-8.885512,64.458336
1,164553,0.8193634,11,-2.121975,34.165646
1,164638,0.5327218,2,-13.043472,72.13399
1,164679,0.83068204,23,1.596579,28.630766
1,164708,0.83079135,23,1.6279368,29.099613
1,164775,0.36319843,6,10.055114,40.571167
1,164815,0.95916766,24,0.38129854,28.444698
1,164961,0.5434467,3,-9.373475,53.74202
1,164969,0.9596366,25,-0.3655489,27.838854
1,165017,0.83079135,23,1.6279368,29.099613
1,165023,0.83079135,23,1.6279368,29.099613
1,165037,0.83079135,23,1.6279368,29.099613
1,165082,0.36319843,6,10.055114,40.571167
1,165105,0.34670654,1,-32.067802,116.48178
1,165153,0.83079135,23,1.6279368,29.099613
1,165162,0.83079135,23,1.6279368,29.099613
1,165164,0.83079135,23,1.6279368,29.099613
1,165168,0.83079135,23,1.6279368,29.099613
1,165386,0.8808843,10,1.4792272,36.22792
1,165397,0.34670654,1,-32.067802,116.48178
1,165440,0.36953637,1,28.261051,109.06354
1,165541,0.5898281,3,-8.27946,53.65791
1,165542,0.78469235,4,3.7694046,49.060955
1,165625,0.38811976,11,-7.3601317,31.41092
1,165642,0.10566182,1,45.382595,98.636635
1,165700,0.48977736,5,8.447014,44.28799
1,165720,0.44554886,2,-14.710299,66.573204
1,165766,0.4128256,26,-5.0608144,24.179836
1,165797,0.33042434,1,25.8104,92.43322
1,165893,0.4128256,26,-5.0608144,24.179836
1,165913,0.4128256,26,-5.0608144,24.179836
1,165930,0.27506277,26,6.9454,25.682201
1,165984,0.95916766,24,0.38129854,28.444698
1,166000,0.020847209,1,62.56905,96.707
1,166019,0.16986322,16,-9.952195,27.249104
1,166030,0.78700393,27,1.5991424,23.853136
1,166071,0.4128256,26,-5.0608144,24.179836
1,166095,0.7636371,2,-5.6381936,65.0652
1,166133,0.4966561,22,-4.3509903,24.910452
1,166150,0.4966561,22,-4.3509903,24.910452
1,166156,0.4966561,22,-4.3509903,24.910452
1,166179,0.62693596,21,-3.1409912,25.175594
1,166221,0.04992807,3,31.235235,58.011223
1,166251,0.04992807,3,31.235235,58.011223
1,166271,0.9518922,1,-1.6022398,91.361755
1,166330,0.46161756,4,-11.113963,52.747887
1,166334,0.36319843,6,10.055114,40.571167
1,166346,0.44554886,2,-14.710299,66.573204
1,166349,0.44554886,2,-14.710299,66.573204
1,166386,0.8943221,17,-0.93151927,27.012535
1,166465,0.83079135,23,1.6279368,29.099613
1,166637,0.5434467,3,-9.373475,53.74202
1,166753,0.10566182,1,45.382595,98.636635
1,166850,0.33629546,38,5.8934474,24.48866
1,166865,0.40958765,7,-9.536955,41.232967
1,166921,0.59370613,1,-14.6011095,93.84225
1,166988,0.33042434,1,25.8104,92.43322
1,167067,0.4189594,1,-21.217646,89.97471
1,167151,0.36319843,6,10.055114,40.571167
1,167185,0.36319843,6,10.055114,40.571167
1,167206,0.97071147,1,-0.94074655,88.15444
1,167252,0.83079135,23,1.6279368,29.099613
1,167256,0.36319843,6,10.055114,40.571167
1,167316,0.36319843,6,10.055114,40.571167
1,167402,0.36319843,6,10.055114,40.571167
1,167445,0.62100196,47,-2.6987367,22.24987
1,167463,0.62100196,47,-2.6987367,22.24987
1,167476,0.86200356,3,-2.7059984,54.56168
1,167493,0.7608616,28,-2.0632658,26.25773
1,167541,0.36319843,6,10.055114,40.571167
1,167573,0.8448014,2,-4.168864,73.66761
1,167679,0.36319843,6,10.055114,40.571167
1,167692,0.8976765,20,0.8706666,26.377335
1,167698,1.0,4,0.013032004,48.284374
1,167724,0.8448014,2,-4.168864,73.66761
1,167766,0.83079135,23,1.6279368,29.099613
1,167791,0.9200833,8,-0.9856063,35.84437
